"","KEGG_Module_ACC","p_value","SD_unique_KOs","avg_unique_KOs","avg_unique_KOs_ferroplasma","avg_unique_KOs_other","is_ferroplasma","ratio","NAME","CLASS","PATHWAY-ID","PATHWAY","NR-ORTHOLOGY","class"
"83","M00116",0.455652604322418,3.08836715691422,4.73684210526316,1,5.17647058823529,"FALSE",0.193181818181818,"Menaquinone biosynthesis, chorismate (+ polyprenyl-PP) => menaquinol","Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism","map00130,map01240,map01100,map01110","Ubiquinone and other terpenoid-quinone biosynthesis,Biosynthesis of cofactors,Metabolic pathways,Biosynthesis of secondary metabolites","9"," Metabolism of cofactors and vitamins"
"84","M00117",0.454366113790636,2.45548605467551,2.83333333333333,3,2.8125,"TRUE",1.06666666666667,"Ubiquinone biosynthesis, prokaryotes, chorismate (+ polyprenyl-PP) => ubiquinol","Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism","map00130,map01240,map01100,map01110","Ubiquinone and other terpenoid-quinone biosynthesis,Biosynthesis of cofactors,Metabolic pathways,Biosynthesis of secondary metabolites","9"," Metabolism of cofactors and vitamins"
"85","M00118",0.428879857553055,0.517549169506766,1.375,0,1.375,"NA",0,"Glutathione biosynthesis, glutamate => glutathione","Pathway modules; Amino acid metabolism; Other amino acid metabolism","map00480,map01240,map01100","Glutathione metabolism,Biosynthesis of cofactors,Metabolic pathways","2"," Amino acid metabolism"
"86","M00119",0.454366113790637,1.64495664165995,3.33333333333333,0,3.33333333333333,"NA",0,"Pantothenate biosynthesis, valine/L-aspartate => pantothenate","Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism","map00770,map01240,map01100,map01110","Pantothenate and CoA biosynthesis,Biosynthesis of cofactors,Metabolic pathways,Biosynthesis of secondary metabolites","5"," Metabolism of cofactors and vitamins"
"87","M00120",0.456836125591962,0.864504725870618,3.7,3,3.77777777777778,"FALSE",0.794117647058824,"Coenzyme A biosynthesis, pantothenate => CoA","Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism","map00770,map01240,map01100","Pantothenate and CoA biosynthesis,Biosynthesis of cofactors,Metabolic pathways","6"," Metabolism of cofactors and vitamins"
"88","M00121",0.457929714471852,2.41424344848887,8.85714285714286,7.5,9,"FALSE",0.833333333333333,"Heme biosynthesis, plants and bacteria, glutamate => heme","Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism","map00860,map01240,map01100,map01110","Porphyrin metabolism,Biosynthesis of cofactors,Metabolic pathways,Biosynthesis of secondary metabolites","13"," Metabolism of cofactors and vitamins"
"89","M00122",0.454366113790636,2.71102807115942,4.94444444444444,4,5.0625,"FALSE",0.790123456790123,"Cobalamin biosynthesis, cobyrinate a,c-diamide => cobalamin","Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism","map00860,map01240,map01100","Porphyrin metabolism,Biosynthesis of cofactors,Metabolic pathways","9"," Metabolism of cofactors and vitamins"
"90","M00123",0.447811674319491,1.36880472443164,3.21428571428571,0,3.21428571428571,"NA",0,"Biotin biosynthesis, pimeloyl-ACP/CoA => biotin","Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism","map00780,map01240,map01100","Biotin metabolism,Biosynthesis of cofactors,Metabolic pathways","6"," Metabolism of cofactors and vitamins"
"91","M00124",0.449711055848699,1.44749372891149,2.33333333333333,0,2.33333333333333,"NA",0,"Pyridoxal-P biosynthesis, erythrose-4P => pyridoxal-P","Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism","map00750,map01240,map01100","Vitamin B6 metabolism,Biosynthesis of cofactors,Metabolic pathways","6"," Metabolism of cofactors and vitamins"
"92","M00125",0.456836125591962,1.94395148304196,4.9,2,5.22222222222222,"FALSE",0.382978723404255,"Riboflavin biosynthesis, plants and bacteria, GTP => riboflavin/FMN/FAD","Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism","map00740,map01240,map01100,map01110","Riboflavin metabolism,Biosynthesis of cofactors,Metabolic pathways,Biosynthesis of secondary metabolites","9"," Metabolism of cofactors and vitamins"
"93","M00126",0.456836125591962,1.98613615900453,5.45,3,5.72222222222222,"FALSE",0.524271844660194,"Tetrahydrofolate biosynthesis, GTP => THF","Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism","map00790,map00670,map01240,map01100","Folate biosynthesis,One carbon pool by folate,Biosynthesis of cofactors,Metabolic pathways","8"," Metabolism of cofactors and vitamins"
"94","M00127",0.456836125591962,1.84319516629483,4.65,3.5,4.77777777777778,"FALSE",0.732558139534884,"Thiamine biosynthesis, prokaryotes, AIR (+ DXP/tyrosine) => TMP/TPP","Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism","map00730,map01240,map01100","Thiamine metabolism,Biosynthesis of cofactors,Metabolic pathways","10"," Metabolism of cofactors and vitamins"
"95","M00128",NA,0,1,0,1,"NA",0,"Ubiquinone biosynthesis, eukaryotes, 4-hydroxybenzoate + polyprenyl-PP => ubiquinol","Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism","map00130,map01240,map01100","Ubiquinone and other terpenoid-quinone biosynthesis,Biosynthesis of cofactors,Metabolic pathways","5"," Metabolism of cofactors and vitamins"
"96","M00129",0.455652604322419,0.816496580927726,2,1,2.11764705882353,"FALSE",0.472222222222222,"Ascorbate biosynthesis, animals, glucose-1P => ascorbate","Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism","map00040,map00053,map01240,map01100","Pentose and glucuronate interconversions,Ascorbate and aldarate metabolism,Biosynthesis of cofactors,Metabolic pathways","7"," Carbohydrate metabolism"
"97","M00131",NA,0,1,0,1,"NA",0,"Inositol phosphate metabolism, Ins(1,3,4,5)P4 => Ins(1,3,4)P3 => myo-inositol","Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism","map00562,map01100","Inositol phosphate metabolism,Metabolic pathways","4"," Carbohydrate metabolism"
"98","M00133",0.449711055848699,1.66761877566558,2.93333333333333,4,2.76923076923077,"TRUE",1.44444444444444,"Polyamine biosynthesis, arginine => agmatine => putrescine => spermidine","Pathway modules; Amino acid metabolism; Polyamine biosynthesis","map00330,map01100","Arginine and proline metabolism,Metabolic pathways","4"," Amino acid metabolism"
"99","M00134",0.367879441171442,0.577350269189626,1.33333333333333,0,1.33333333333333,"NA",0,"Polyamine biosynthesis, arginine => ornithine => putrescine","Pathway modules; Amino acid metabolism; Polyamine biosynthesis","map00330,map01100","Arginine and proline metabolism,Metabolic pathways","3"," Amino acid metabolism"
"100","M00135",NA,0,1,1,1,"FALSE",1,"GABA biosynthesis, eukaryotes, putrescine => GABA","Pathway modules; Amino acid metabolism; Polyamine biosynthesis","map00330,map01100","Arginine and proline metabolism,Metabolic pathways","3"," Amino acid metabolism"
"101","M00136",0.437274188913867,0.97182531580755,1.5,0,1.5,"NA",0,"GABA biosynthesis, prokaryotes, putrescine => GABA","Pathway modules; Amino acid metabolism; Polyamine biosynthesis","map00330,map01100","Arginine and proline metabolism,Metabolic pathways","4"," Amino acid metabolism"
"102","M00137",NA,NA,1,0,1,"NA",0,"Flavanone biosynthesis, phenylalanine => naringenin","Pathway modules; Biosynthesis of other secondary metabolites; Biosynthesis of phytochemical compounds","map00940,map00941,map01100,map01110","Phenylpropanoid biosynthesis,Flavonoid biosynthesis,Metabolic pathways,Biosynthesis of secondary metabolites","5"," Biosynthesis of other secondary metabolites"
"103","M00140",0.457929714471852,0.679635756787974,2.47619047619048,2.5,2.47368421052632,"TRUE",1.01063829787234,"C1-unit interconversion, prokaryotes","Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism","map00670,map01240,map01100","One carbon pool by folate,Biosynthesis of cofactors,Metabolic pathways","5"," Metabolism of cofactors and vitamins"
"104","M00141",NA,0,1,1,1,"FALSE",1,"C1-unit interconversion, eukaryotes","Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism","map00670,map01240,map01100","One carbon pool by folate,Biosynthesis of cofactors,Metabolic pathways","4"," Metabolism of cofactors and vitamins"
"105","M00143",0.317310507862914,0.707106781186548,1.5,0,1.5,"NA",0,"NADH dehydrogenase (ubiquinone) Fe-S protein/flavoprotein complex, mitochondria","Pathway modules; Energy metabolism; ATP synthesis","map00190,map01100","Oxidative phosphorylation,Metabolic pathways","11"," Energy metabolism"
"106","M00144",0.454366113790637,2.98799340279784,12.1111111111111,6.5,12.8125,"FALSE",0.507317073170732,"NADH:quinone oxidoreductase, prokaryotes","Pathway modules; Energy metabolism; ATP synthesis","map00190,map01100","Oxidative phosphorylation,Metabolic pathways","16"," Energy metabolism"
"107","M00145",0.317310507862914,1.4142135623731,2,0,2,"NA",0,"NAD(P)H:quinone oxidoreductase, chloroplasts and cyanobacteria","Pathway modules; Energy metabolism; ATP synthesis","map00190,map01100","Oxidative phosphorylation,Metabolic pathways","14"," Energy metabolism"
"108","M00146",NA,0,2,0,2,"NA",0,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex","Pathway modules; Energy metabolism; ATP synthesis","map00190,map01100","Oxidative phosphorylation,Metabolic pathways","14"," Energy metabolism"
"109","M00149",0.454366113790636,1.05564155136453,3.05555555555556,3,3.0625,"FALSE",0.979591836734694,"Succinate dehydrogenase, prokaryotes","Pathway modules; Energy metabolism; ATP synthesis","map00190,map01100","Oxidative phosphorylation,Metabolic pathways","4"," Energy metabolism"
"110","M00150",NA,NA,4,0,4,"NA",0,"Fumarate reductase, prokaryotes","Pathway modules; Energy metabolism; ATP synthesis","map00190,map01100","Oxidative phosphorylation,Metabolic pathways","4"," Energy metabolism"
"111","M00151",0.440493285065212,0.603022689155527,2.81818181818182,0,2.81818181818182,"NA",0,"Cytochrome bc1 complex respiratory unit","Pathway modules; Energy metabolism; ATP synthesis","map00190,map01100","Oxidative phosphorylation,Metabolic pathways","10"," Energy metabolism"
"112","M00152",0.317310507862914,1.4142135623731,2,0,2,"NA",0,"Cytochrome bc1 complex","Pathway modules; Energy metabolism; ATP synthesis","map00190,map01100","Oxidative phosphorylation,Metabolic pathways","10"," Energy metabolism"
"113","M00153",0.454366113790637,0.707106781186548,2.16666666666667,2,2.1875,"FALSE",0.914285714285714,"Cytochrome bd ubiquinol oxidase","Pathway modules; Energy metabolism; ATP synthesis","map00190","Oxidative phosphorylation","4"," Energy metabolism"
"114","M00154",0.454366113790636,0.594088525786005,1.66666666666667,1,1.75,"FALSE",0.571428571428571,"Cytochrome c oxidase","Pathway modules; Energy metabolism; ATP synthesis","map00190,map01100","Oxidative phosphorylation,Metabolic pathways","17"," Energy metabolism"
"115","M00155",0.447811674319491,0.841897386141095,2.35714285714286,1,2.46153846153846,"FALSE",0.40625,"Cytochrome c oxidase, prokaryotes","Pathway modules; Energy metabolism; ATP synthesis","map00190,map01100","Oxidative phosphorylation,Metabolic pathways","5"," Energy metabolism"
"116","M00156",NA,NA,4,0,4,"NA",0,"Cytochrome c oxidase, cbb3-type","Pathway modules; Energy metabolism; ATP synthesis","map00190,map01100","Oxidative phosphorylation,Metabolic pathways","5"," Energy metabolism"
"117","M00157",0.452960809486994,0.848874687627165,7.70588235294118,0,7.70588235294118,"NA",0,"F-type ATPase, prokaryotes and chloroplasts","Pathway modules; Energy metabolism; ATP synthesis","map00190,map00195,map01100","Oxidative phosphorylation,Photosynthesis,Metabolic pathways","8"," Energy metabolism"
"118","M00159",0.391625176271089,0.577350269189626,6.5,6.5,6.5,"FALSE",1,"V/A-type ATPase, prokaryotes","Pathway modules; Energy metabolism; ATP synthesis","map00190,map01100","Oxidative phosphorylation,Metabolic pathways","9"," Energy metabolism"
"119","M00162",NA,NA,1,0,1,"NA",0,"Cytochrome b6f complex","Pathway modules; Energy metabolism; ATP synthesis","map00195,map01100","Photosynthesis,Metabolic pathways","8"," Energy metabolism"
"120","M00165",0.457929714471852,2.7800308323059,6.85714285714286,4,7.15789473684211,"FALSE",0.558823529411765,"Reductive pentose phosphate cycle (Calvin cycle)","Pathway modules; Energy metabolism; Carbon fixation","map00710,map01200,map01100,map01120","Carbon fixation by Calvin cycle,Carbon metabolism,Metabolic pathways,Microbial metabolism in diverse environments","11"," Energy metabolism"
"121","M00166",0.457929714471852,1.37840487520902,3,2,3.10526315789474,"FALSE",0.64406779661017,NA,NA,NA,NA,NA," Energy metabolism"
"122","M00167",0.457929714471852,1.68183573174416,3.85714285714286,2,4.05263157894737,"FALSE",0.493506493506494,NA,NA,NA,NA,NA," Energy metabolism"
"123","M00168",0.452960809486995,0.492592183071889,1.35294117647059,2,1.26666666666667,"TRUE",1.57894736842105,"CAM (Crassulacean acid metabolism), dark","Pathway modules; Energy metabolism; Carbon fixation","map00620,map00710,map01200,map01100,map01120","Pyruvate metabolism,Carbon fixation by Calvin cycle,Carbon metabolism,Metabolic pathways,Microbial metabolism in diverse environments","2"," Energy metabolism"
"124","M00169",0.443263278426465,0.514928650544437,1.41666666666667,0,1.41666666666667,"NA",0,"CAM (Crassulacean acid metabolism), light","Pathway modules; Energy metabolism; Carbon fixation","map00620,map00710,map01200,map01100,map01120","Pyruvate metabolism,Carbon fixation by Calvin cycle,Carbon metabolism,Metabolic pathways,Microbial metabolism in diverse environments","2"," Energy metabolism"
"125","M00170",0.440493285065212,0.301511344577764,1.09090909090909,1,1.11111111111111,"FALSE",0.9,"C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type","Pathway modules; Energy metabolism; Carbon fixation","map00710,map01200,map01100,map01120","Carbon fixation by Calvin cycle,Carbon metabolism,Metabolic pathways,Microbial metabolism in diverse environments","4"," Energy metabolism"
"126","M00171",0.451417211225725,0.478713553878169,1.3125,1,1.35714285714286,"FALSE",0.736842105263158,"C4-dicarboxylic acid cycle, NAD - malic enzyme type","Pathway modules; Energy metabolism; Carbon fixation","map00710,map01200,map01100,map01120","Carbon fixation by Calvin cycle,Carbon metabolism,Metabolic pathways,Microbial metabolism in diverse environments","7"," Energy metabolism"
"127","M00172",0.451417211225725,0.704154339142587,1.6875,1,1.78571428571429,"FALSE",0.56,"C4-dicarboxylic acid cycle, NADP - malic enzyme type","Pathway modules; Energy metabolism; Carbon fixation","map00620,map00710,map01200,map01100,map01120","Pyruvate metabolism,Carbon fixation by Calvin cycle,Carbon metabolism,Metabolic pathways,Microbial metabolism in diverse environments","4"," Energy metabolism"
"128","M00173",0.457929714471852,4.22238930329398,10.8571428571429,11,10.8421052631579,"TRUE",1.01456310679612,"Reductive citrate cycle (Arnon-Buchanan cycle)","Pathway modules; Energy metabolism; Carbon fixation","map00720,map01200,map01100,map01120","Other carbon fixation pathways,Carbon metabolism,Metabolic pathways,Microbial metabolism in diverse environments","17"," Energy metabolism"
"129","M00174",0.317310507862914,2.82842712474619,3,0,3,"NA",0,"Methane oxidation, methanotroph, methane => formaldehyde","Pathway modules; Energy metabolism; Methane metabolism","map00680,map01200,map01220,map01100,map01120","Methane metabolism,Carbon metabolism,Degradation of aromatic compounds,Metabolic pathways,Microbial metabolism in diverse environments","7"," Energy metabolism"
"130","M00175",NA,0,3,0,3,"NA",0,"Nitrogen fixation, nitrogen => ammonia","Pathway modules; Energy metabolism; Nitrogen metabolism","map00910,map01310,map01100,map01120","Nitrogen metabolism,Nitrogen cycle,Metabolic pathways,Microbial metabolism in diverse environments","6"," Energy metabolism"
"131","M00176",0.451417211225726,1.65201896679992,3.0625,1,3.2,"FALSE",0.3125,"Assimilatory sulfate reduction, sulfate => H2S","Pathway modules; Energy metabolism; Sulfur metabolism","map00920,map01100,map01120","Sulfur metabolism,Metabolic pathways,Microbial metabolism in diverse environments","5"," Energy metabolism"
"132","M00307",0.456836125591962,1.9269556026896,3.85,1,4.16666666666667,"FALSE",0.24,"Pyruvate oxidation, pyruvate => acetyl-CoA","Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism","map00010,map00020,map00620,map00785,map01200,map01210,map01100","Glycolysis / Gluconeogenesis,Citrate cycle (TCA cycle),Pyruvate metabolism,Lipoic acid metabolism,Carbon metabolism,2-Oxocarboxylic acid metabolism,Metabolic pathways","2"," Carbohydrate metabolism"
"133","M00308",0.457929714471852,1.06458129484475,2.33333333333333,1,2.47368421052632,"FALSE",0.404255319148936,"Semi-phosphorylative Entner-Doudoroff pathway, gluconate => glycerate-3P","Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism","map00030,map01200,map01100,map01120","Pentose phosphate pathway,Carbon metabolism,Metabolic pathways,Microbial metabolism in diverse environments","7"," Carbohydrate metabolism"
"134","M00309",0.406005849709838,0.836660026534076,1.8,2.5,1.33333333333333,"TRUE",1.875,"Non-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate","Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism","map00030,map00052,map01200,map01100,map01120","Pentose phosphate pathway,Galactose metabolism,Carbon metabolism,Metabolic pathways,Microbial metabolism in diverse environments","6"," Carbohydrate metabolism"
"135","M00338",NA,0,1,0,1,"NA",0,"Cysteine biosynthesis, homocysteine + serine => cysteine","Pathway modules; Amino acid metabolism; Cysteine and methionine metabolism","map00260,map00270,map00670,map01230,map01100","Glycine, serine and threonine metabolism,Cysteine and methionine metabolism,One carbon pool by folate,Biosynthesis of amino acids,Metabolic pathways","2"," Amino acid metabolism"
"136","M00344",0.440493285065212,0.687551650952329,1.45454545454545,0,1.45454545454545,"NA",0,"Formaldehyde assimilation, xylulose monophosphate pathway","Pathway modules; Energy metabolism; Methane metabolism","map00680,map01200,map01100,map01120","Methane metabolism,Carbon metabolism,Metabolic pathways,Microbial metabolism in diverse environments","4"," Energy metabolism"
"137","M00345",0.445679641364611,1.10940039245046,1.69230769230769,0,1.69230769230769,"NA",0,"Formaldehyde assimilation, ribulose monophosphate pathway","Pathway modules; Energy metabolism; Methane metabolism","map00030,map00680,map01200,map01230,map01100,map01120","Pentose phosphate pathway,Methane metabolism,Carbon metabolism,Biosynthesis of amino acids,Metabolic pathways,Microbial metabolism in diverse environments","4"," Energy metabolism"
"138","M00346",0.457929714471852,1.24976188208185,3.52380952380952,5.5,3.31578947368421,"TRUE",1.65873015873016,"Formaldehyde assimilation, serine pathway","Pathway modules; Energy metabolism; Methane metabolism","map00680,map01200,map01100,map01120","Methane metabolism,Carbon metabolism,Metabolic pathways,Microbial metabolism in diverse environments","9"," Energy metabolism"
"139","M00356",0.447811674319491,1.02710518202619,1.85714285714286,1,2,"FALSE",0.5,"Methanogenesis, methanol => methane","Pathway modules; Energy metabolism; Methane metabolism","map00680,map01200,map01100,map01120","Methane metabolism,Carbon metabolism,Metabolic pathways,Microbial metabolism in diverse environments","10"," Energy metabolism"
"140","M00357",0.454366113790636,1.30484266449445,2.94444444444444,2,3.0625,"FALSE",0.653061224489796,"Methanogenesis, acetate => methane","Pathway modules; Energy metabolism; Methane metabolism","map00680,map01200,map01100,map01120","Methane metabolism,Carbon metabolism,Metabolic pathways,Microbial metabolism in diverse environments","12"," Energy metabolism"
"141","M00358",0.406005849709838,0.547722557505166,1.6,1,2,"FALSE",0.5,"Coenzyme M biosynthesis","Pathway modules; Energy metabolism; Methane metabolism","map00680,map01240,map01100,map01120","Methane metabolism,Biosynthesis of cofactors,Metabolic pathways,Microbial metabolism in diverse environments","4"," Energy metabolism"
